employee_id,fullname,nik_baru,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,nip
EMP101671,Fitri Ramadhan,,4,1,1,2,3,3,2,3,6,47,984758
EMP101672,Iman Hasibuan,,2,2,2,5,2,1,3,2,2,52,160202
EMP101673,Bayu Salsabila,,3,2,1,3,2,3,1,2,1,41,822625
EMP101674,Ahmad Lestari,,3,2,5,4,4,1,1,1,5,78,850463
EMP101675,Mahendra Indrawan,,1,4,4,1,1,3,2,3,2,43,631789
EMP101676,Andi Pamungkas,,3,1,6,5,5,1,1,2,3,20,459925
EMP101677,Sari Baskara Lestari,,4,3,1,4,3,2,1,4,6,89,502497
EMP101678,Arif Indrawan,,2,3,3,5,3,1,2,2,3,26,106582
EMP101679,Dinda Rohman,,1,1,3,4,2,2,2,2,3,52,336327
EMP101680,Zaki Santoso,,1,3,2,4,1,2,1,2,5,26,183740
EMP101681,Oktavia Fadillah Firmansyah,,1,4,3,5,2,1,1,4,6,49,229543
EMP101682,Ayu Adi Putra,,4,2,4,3,1,2,2,3,3,72,303727
EMP101683,Ahmad Firmansyah,,3,1,3,1,1,2,3,1,5,27,418747
EMP101684,Bella Utama Ramadhan,,3,1,1,1,3,3,2,4,2,98,632379
EMP101685,Zahra Saputra,,4,2,3,4,5,2,3,2,2,71,433954
EMP101686,Prasetyo Suharto,,3,3,1,2,3,1,3,4,2,56,396418
EMP101687,Rizka Wijaya Gunawan,,2,1,5,4,5,2,2,3,6,68,547515
EMP101688,Intan Santoso,,4,1,1,5,5,3,3,3,4,67,376264
EMP101689,Rendra Yudhistira Suharto,,1,2,6,3,4,2,2,2,3,79,745487
EMP101690,Utami Gunawan,,4,2,4,3,2,1,1,1,2,27,742585
EMP101691,Nabila Siregar,,2,3,2,4,3,3,3,3,4,55,707188
EMP101692,Cahyo Aji Sinaga,,1,3,5,1,1,1,1,4,6,35,647566
EMP101693,Hadi Kurniawan,,1,4,1,5,4,1,2,4,5,59,142680
EMP101694,Intan Kusuma Wijaya,,3,3,6,3,4,3,2,1,5,41,788180
EMP101695,Rama Nabila Ridwan,,3,3,3,2,4,2,2,3,1,65,860664
EMP101696,Budi Lestari,,3,2,3,3,5,3,2,2,3,43,804911
EMP101697,Nadia Pamungkas,,3,4,2,1,2,3,3,2,6,52,484105
EMP101698,Adit Yudhistira Pratama,,2,4,4,1,1,3,2,1,6,56,586471
EMP101699,Zaki Baskara Rahmawati,,2,1,4,5,2,1,2,2,4,34,732800
EMP101700,Nabila Indrawan,,2,2,5,5,2,2,3,4,4,101,139865
EMP101701,Mahendra Saputra Herlambang,,3,1,1,3,2,1,2,3,6,133,906745
EMP101702,Fitri Mahardika Gunawan,,3,3,1,1,1,3,3,2,5,23,344484
EMP101703,Ayunda Hasibuan,,3,1,4,5,1,3,3,1,2,1,546679
EMP101704,Novi Ramadhan,,1,3,4,3,1,1,3,1,6,17,814933
EMP101705,Lestari Purnama,,1,3,4,2,5,2,1,1,1,64,129606
EMP101706,Lestari Utama Santoso,,4,4,5,4,3,3,2,2,3,56,701908
EMP101707,Hana Maulida,,3,4,2,6,3,2,3,3,5,55,926498
EMP101708,Rani Anugrah Maulana,,4,2,5,1,5,1,2,1,4,6,507472
EMP101709,Dinda Ginting,,3,2,2,2,4,2,3,1,3,25,866038
EMP101710,Arif Anggara,,3,1,5,2,4,3,1,4,4,128,860491
EMP101711,Lestari Saputra Gunawan,,1,1,3,6,2,2,2,4,6,51,445834
EMP101712,Luthfi Nugroho,,2,3,2,1,1,3,1,3,1,42,516552
EMP101713,Nabila Yudhistira Kusuma,,2,3,4,5,2,1,1,4,2,69,171241
EMP101714,Bella Setiawan,,1,4,5,6,5,3,2,2,1,52,577380
EMP101715,Ayunda Rahmawati,,4,1,4,4,4,1,2,3,1,61,182952
EMP101716,Kartika Handayani,,1,2,1,5,3,3,1,2,3,126,223879
EMP101717,Fitri Zulfikar,,4,2,2,1,2,2,2,3,1,28,971588
EMP101718,Intan Kurniawan,,3,4,4,3,1,2,2,2,1,28,726281
EMP101719,Hadi Yudhistira Yulianto,,3,3,4,6,1,2,2,4,2,61,592707
EMP101720,Teguh Dharma Wijaya,,3,2,2,5,3,2,3,3,4,48,407736
EMP101721,Julia Halim Suharto,,1,1,6,3,2,1,2,1,6,35,206412
EMP101722,Dian Indrawan,,2,1,3,3,2,1,2,4,2,46,676282
EMP101723,Satya Rohman,,2,3,1,6,4,1,1,2,4,39,356520
EMP101724,Dwi Tri Subekti,,2,4,2,5,2,3,3,1,1,2,178443
EMP101725,Bayu Ganesha Ananda,,1,2,3,3,1,2,2,4,1,29,664507
EMP101726,Dimas Anggara,,1,3,4,3,3,1,1,2,5,80,201608
EMP101727,Rendra Kusuma Subekti,,1,1,4,4,4,3,1,2,2,26,833861
EMP101728,Hana Ganesha Pradana,,1,2,1,1,5,3,1,1,5,56,189452
EMP101729,Oktavia Wijaya,,2,3,5,6,4,3,2,4,4,32,156965
EMP101730,Indra Salsabila,,2,4,6,3,2,1,2,4,1,38,817484
EMP101731,Fajar Rohman,,2,1,3,2,5,1,3,4,6,85,634007
EMP101732,Oka Siregar,,4,2,5,5,5,2,2,3,4,47,619282
EMP101733,Galih Yudhistira Situmorang,,3,4,3,4,1,2,2,1,5,23,671861
EMP101734,Utami Adi Setiawan,,1,2,5,1,5,2,2,1,6,62,294478
EMP101735,Citra Fadillah Saputra,,2,2,6,4,4,2,3,1,4,66,697039
EMP101736,Novi Lestari Pamungkas,,4,2,4,6,4,3,2,1,1,73,462905
EMP101737,Oktavia Halim Lestari,,3,2,1,2,4,2,2,4,2,48,321101
EMP101738,Anisa Kusuma Hidayat,,3,3,2,2,5,2,1,3,4,61,916519
EMP101739,Wulan Rahmawati,,1,4,1,3,4,1,2,3,1,61,300794
EMP101740,Hadi Setiawan,,3,4,5,1,3,1,2,4,6,56,853760
EMP101741,Satya Indrawan,,2,2,4,5,5,3,2,2,4,113,764453
EMP101742,Arif Ridwan,,1,1,2,6,4,2,1,1,5,43,765830
EMP101743,Iman Setiawan,,3,3,2,1,5,1,2,2,3,12,539698
EMP101744,Putri Saputra Saputra,,3,3,2,6,2,1,1,3,1,48,721837
EMP101745,Utami Pramudita Kurniawan,,4,4,2,3,2,3,2,4,3,66,907564
EMP101746,Rani Tri Kusuma,,2,1,2,1,5,2,2,2,6,44,627672
EMP101747,Bayu Erlangga Permadi,,4,1,3,6,1,3,2,1,5,39,933348
EMP101748,Wulan Rohman,,4,1,3,1,5,1,1,4,3,58,149449
EMP101749,Novi Adi Subekti,,1,4,4,3,5,2,1,1,2,22,827493
EMP101750,Oktavia Ridwan,,1,4,4,4,1,2,2,3,2,86,163771
EMP101751,Ayu Salsabila,,4,2,4,6,2,2,2,2,1,43,431926
EMP101752,Julia Dharma Situmorang,,2,4,1,1,4,1,3,4,1,72,439990
EMP101753,Adi Tamba,,4,1,1,4,4,2,2,1,4,116,943954
EMP101754,Luthfi Mahendra,,1,2,5,5,1,3,3,3,2,39,378778
EMP101755,Rafa Utami,,1,3,2,5,2,3,2,1,5,10,754502
EMP101756,Rendra Hasibuan,,3,2,2,5,3,1,1,2,4,48,512859
EMP101757,Rifqi Mahendra,,1,3,3,6,5,3,3,4,5,67,500269
EMP101758,Indra Kusuma,,1,3,2,1,2,2,2,4,5,40,145024
EMP101759,Gita Mahardika Permadi,,3,1,3,5,4,3,2,2,1,32,389839
EMP101760,Budi Putra,,3,2,4,2,2,3,1,3,4,40,880327
EMP101761,Yoga Hidayat,,2,3,1,5,3,2,1,3,1,57,695775
EMP101762,Fajar Saputra,,2,3,1,1,3,2,2,3,4,35,507860
EMP101763,Dewi Tri Halim,,1,2,5,1,2,3,3,1,1,43,178892
EMP101764,Luthfi Jatmiko Firmansyah,,2,3,3,6,3,1,1,3,3,20,838276
EMP101765,Utami Erlangga Herlambang,,4,2,6,4,1,1,3,2,3,56,264710
EMP101766,Kartika Aji Pradana,,4,2,5,3,4,2,2,1,3,41,465967
EMP101767,Nadia Maulida,,4,4,3,5,1,1,1,3,3,36,898578
EMP101768,Satya Yudhistira Saputra,,4,3,3,6,1,2,2,3,2,79,876951
EMP101769,Ayunda Saputra Rohman,,4,2,6,4,3,2,1,4,3,44,766209
EMP101770,Zaki Qolbi Gunawan,,3,1,3,4,3,3,1,2,6,19,738085
EMP101771,Zahra Dharma Firmansyah,,2,1,4,1,4,1,2,3,1,37,917919
EMP101772,Tania Rachman Lestari,,4,2,6,4,4,2,3,2,1,75,116115
EMP101773,Lestari Lestari Salsabila,,3,3,4,4,5,3,3,4,4,68,612324
EMP101774,Arif Anugrah Putra,,3,3,6,4,2,2,1,3,3,36,946556
EMP101775,Dimas Ginting,,1,1,6,5,2,1,1,1,5,102,186552
EMP101776,Dwi Wijaya,,1,2,1,1,4,2,2,3,3,86,174940
EMP101777,Sari Lukman,,2,1,5,4,3,1,1,2,4,14,206027
EMP101778,Dian Wijaya Setiawan,,1,4,4,1,5,3,3,1,2,58,632580
EMP101779,Rifqi Kusuma Kusuma,,1,4,4,6,1,3,2,1,6,8,165207
EMP101780,Vania Utama Zulfikar,,2,1,3,1,3,3,2,3,6,87,150888
EMP101781,Bella Candra Zulfikar,,3,2,3,6,5,3,3,2,6,62,562501
EMP101782,Prasetyo Mahardika Herlambang,,4,4,5,3,5,2,2,4,6,37,802264
EMP101783,Nurlita Suharto,,1,4,4,6,5,1,2,3,4,11,487495
EMP101784,Dwi Indrawan,,2,3,5,1,2,1,2,3,5,42,969922
EMP101785,Wulan Qolbi Yulianto,,3,3,6,5,3,2,2,1,3,51,722667
EMP101786,Citra Mahardika Halim,,4,2,2,5,3,1,3,1,2,48,231236
EMP101787,Zaki Subekti,,1,3,3,5,4,3,2,3,3,37,691605
EMP101788,Valdo Qolbi Utami,,4,2,1,3,1,2,3,2,1,56,973879
EMP101789,Oktavia Siregar,,1,4,3,3,2,2,2,3,5,42,822964
EMP101790,Valdo Suharto,,2,3,6,4,2,3,2,4,5,46,201995
EMP101791,Luthfi Salsabila,,3,2,5,6,1,1,3,1,6,24,342023
EMP101792,Nadia Kusuma,,4,3,3,3,2,2,3,2,4,77,151829
EMP101793,Umar Nugroho,,1,4,2,6,3,1,2,2,2,41,760737
EMP101794,Nadia Tamba,,2,1,1,5,4,1,1,1,4,45,599027
EMP101795,Ayunda Tamba,,3,4,2,4,2,2,3,1,1,64,917237
EMP101796,Bayu Rahmawati,,3,3,4,2,5,2,1,1,2,61,837374
EMP101797,Rani Ananda,,4,3,1,5,5,1,2,3,5,52,944887
EMP101798,Bayu Situmorang,,4,4,1,2,2,2,3,1,6,69,980490
EMP101799,Rani Ganesha Rohman,,1,2,6,4,1,1,1,1,5,116,316762
EMP101800,Eko Fadillah Halim,,1,1,4,3,2,2,1,1,1,42,625732
EMP101801,Cahyo Wibowo,,2,4,2,4,2,2,2,4,3,77,425810
EMP101802,Tania Wijaya Lukman,,4,1,4,1,1,1,1,1,1,39,800688
EMP101803,Bella Rachman Hidayat,,4,4,1,6,3,2,1,4,2,106,553339
EMP101804,Nurlita Baskara Sinaga,,4,4,4,3,4,2,2,2,6,40,949324
EMP101805,Evi Putra,,4,4,2,6,3,3,3,3,5,34,481290
EMP101806,Indra Iqbal Lukman,,3,4,4,2,4,2,3,4,1,33,723724
EMP101807,Satya Fauziah,,1,3,5,1,2,1,1,3,1,5,287440
EMP101808,Dewi Rachman Simanjuntak,,2,4,6,2,3,1,2,3,5,64,785659
EMP101809,Dinda Suharto,,1,2,4,6,3,1,3,4,2,17,971179
EMP101810,Dwi Tri Hartanto,,1,3,5,6,4,3,1,1,4,85,455536
EMP101811,Adit Yudhistira Putra,,1,2,4,5,5,1,3,2,6,8,648105
EMP101812,Prasetyo Sinaga,,1,1,3,3,1,3,1,4,6,38,629943
EMP101813,Julia Fauziah,,3,4,3,1,1,2,1,3,5,30,152294
EMP101814,Rendra Wijaya Ramadhan,,2,4,3,1,1,3,3,1,3,7,204301
EMP101815,Valdo Setiawan,,3,3,1,1,3,1,2,2,6,27,187717
EMP101816,Rani Anugrah Zulfikar,,4,2,1,5,1,3,1,4,1,62,550793
EMP101817,Luthfi Pramudita Pradana,,1,2,2,6,4,3,2,1,1,51,381920
EMP101818,Oka Anugrah Kusuma,,2,3,2,2,2,2,1,2,5,67,441653
EMP101819,Tania Ananda,,1,4,1,5,5,2,3,3,5,11,110064
EMP101820,Dinda Zulfikar Rahmawati,,3,1,5,2,4,1,2,3,6,46,496132
EMP101821,Umar Halim,,2,2,2,3,1,1,3,2,5,59,915156
EMP101822,Nadia Anugrah Lestari,,1,2,2,3,3,3,1,4,5,61,216313
EMP101823,Prasetyo Jatmiko Rohman,,4,4,5,1,2,1,3,1,4,56,486924
EMP101824,Galih Zulfikar Permadi,,1,3,4,4,2,3,1,3,6,45,793411
EMP101825,Adit Iqbal Santoso,,1,2,5,4,3,3,3,4,1,45,497158
EMP101826,Yuni Situmorang,,1,2,5,2,5,2,1,4,2,47,967919
EMP101827,Fajar Candra Zulfikar,,4,1,1,1,2,2,3,2,1,55,351399
EMP101828,Eko Halim,,4,1,5,4,5,2,3,1,3,80,839190
EMP101829,Umar Ganesha Maulida,,2,2,1,3,3,3,3,1,2,51,788522
EMP101830,Umar Setiawan,,3,3,5,2,5,3,2,2,5,76,164533
EMP101831,Cahyo Wijaya Lukman,,1,1,5,2,1,1,1,4,3,100,841435
EMP101832,Eko Putra,,3,4,1,6,4,2,2,3,1,72,231089
EMP101833,Zaki Lukman,,2,4,2,5,2,3,2,4,6,69,740526
EMP101834,Fitri Subekti,,4,4,6,1,3,1,1,2,4,28,507441
EMP101835,Yoga Kusuma,,2,1,6,6,5,3,3,1,3,55,281358
EMP101836,Luthfi Ramadhan,,4,1,6,6,4,3,3,2,5,56,809600
EMP101837,Zahra Iqbal Pradana,,1,4,1,2,3,2,1,3,2,37,443746
EMP101838,Intan Aji Simanjuntak,,3,1,4,4,5,3,3,3,2,55,617712
EMP101839,Rendra Mahendra,,2,4,3,2,4,2,2,4,2,53,662043
EMP101840,Rizka Erlangga Ananda,,4,4,5,6,4,1,1,3,3,105,329348
EMP101841,Bella Lukman,,4,3,2,6,3,2,1,1,3,25,479406
EMP101842,Luthfi Baskara Saputra,,2,2,3,4,4,2,2,3,3,6,206415
EMP101843,Ayunda Halim,,3,3,2,1,5,3,1,3,3,49,951577
EMP101844,Dimas Wijaya,,3,4,1,2,1,3,3,2,1,63,817457
EMP101845,Ahmad Salsabila,,4,1,3,3,3,1,3,2,1,49,946709
EMP101846,Arif Suharto,,1,2,4,3,3,3,1,1,3,53,535995
EMP101847,Sari Utama Maulida,,1,1,1,4,1,1,2,2,5,39,439573
EMP101848,Yuni Pamungkas,,1,2,6,3,2,2,2,3,6,0,122715
EMP101849,Teguh Tri Pratama,,1,3,3,3,2,2,2,2,2,83,894899
EMP101850,Kartika Saputra Kusuma,,3,2,5,1,3,3,3,1,5,34,325705
EMP101851,Yuni Aji Purnama,,4,4,5,5,3,2,2,2,5,38,509618
EMP101852,Nugroho Dharma Mahendra,,4,2,4,1,2,1,2,2,2,13,822667
EMP101853,Kurnia Suharto,,1,2,1,4,3,2,3,2,6,56,409000
EMP101854,Joko Mahendra,,4,4,1,6,5,3,1,2,6,40,487974
EMP101855,Rizki Pratama,,3,4,2,6,5,1,3,1,5,71,631739
EMP101856,Hadi Jatmiko Subekti,,2,4,5,1,1,2,2,2,2,33,994257
EMP101857,Andi Hartanto,,2,3,4,1,2,3,3,1,1,92,460779
EMP101858,Intan Candra Siregar,,4,4,6,2,4,1,3,1,3,5,669233
EMP101859,Ayunda Lestari Ridwan,,4,3,6,1,3,3,1,1,1,56,117844
EMP101860,Putri Pamungkas,,4,3,1,1,1,2,1,2,4,16,997390
EMP101861,Fajar Saputra Kurniawan,,1,3,5,5,3,2,3,2,3,12,917133
EMP101862,Rendra Sinaga,,1,4,2,5,1,3,2,3,1,31,468344
EMP101863,Wahyu Lestari,,4,2,4,2,2,3,1,3,3,29,531823
EMP101864,Putri Utama Siregar,,2,1,5,1,1,1,1,2,6,59,258622
EMP101865,Anisa Qolbi Setiawan,,3,3,2,2,5,2,2,4,5,27,544582
EMP101866,Julia Tri Wibowo,,4,3,1,5,2,2,2,2,1,28,856732
EMP101867,Rizki Rahmawati,,3,4,4,2,3,3,1,3,5,36,418808
EMP101868,Dinda Hidayat,,3,4,1,5,4,2,1,4,6,45,592002
EMP101869,Mahendra Nugroho,,3,3,3,3,1,3,1,3,6,4,998516
EMP101870,Ayu Wijaya Putra,,3,3,6,2,5,2,1,3,5,53,685740
EMP101871,Zaki Tamba,,1,3,5,1,4,3,2,2,5,78,619892
EMP101872,Ahmad Erlangga Maulida,,4,1,2,2,5,3,3,3,6,71,872437
EMP101873,Ahmad Tamba,,3,3,4,3,3,1,2,1,3,81,434439
EMP101874,Nadia Siregar,,3,3,5,4,1,1,1,2,4,61,262245
EMP101875,Rendra Santoso,,2,2,5,2,2,3,2,3,1,75,149644
EMP101876,Tania Saputra,,4,1,5,5,5,3,3,1,3,32,315725
EMP101877,Iman Suharto,,3,2,3,2,5,3,1,2,6,14,672436
EMP101878,Teguh Herlambang,,1,4,3,5,2,1,2,4,1,12,948709
EMP101879,Rani Handayani,,2,3,5,5,2,2,3,1,6,26,837192
EMP101880,Nadia Nabila Pradana,,2,4,4,5,2,3,3,4,3,29,676170
EMP101881,Dewi Dharma Ramadhan,,2,1,1,2,4,2,3,2,6,45,218553
EMP101882,Vania Rachman Anggara,,2,2,1,5,5,1,1,2,4,48,859556
EMP101883,Rama Baskara Ramadhan,,3,2,1,1,2,3,1,1,6,42,409798
EMP101884,Novi Anugrah Nugroho,,1,1,1,4,2,2,2,1,6,75,888627
EMP101885,Gita Utami,,2,3,3,5,1,3,2,3,4,111,707906
EMP101886,Joko Saputra Salsabila,,1,4,5,4,5,3,1,4,5,23,189884
EMP101887,Bella Nabila Utami,,3,1,1,5,2,3,2,1,1,90,462797
EMP101888,Citra Mahendra,,4,2,4,4,3,1,3,2,5,84,710364
EMP101889,Julia Kusuma,,1,3,3,6,4,1,3,1,5,20,665939
EMP101890,Prasetyo Qolbi Maulida,,3,2,1,4,4,2,3,1,4,58,904270
EMP101891,Budi Nugroho,,2,3,5,2,5,1,2,4,5,15,718542
EMP101892,Evi Pratama,,4,4,1,1,3,3,3,4,1,79,218886
EMP101893,Julia Situmorang,,1,3,4,4,5,3,3,3,4,35,528933
EMP101894,Tania Nugroho,,2,4,3,5,1,1,2,1,5,16,226261
EMP101895,Yuni Saputra Wibowo,,3,4,3,6,5,3,3,1,5,86,612175
EMP101896,Bayu Lestari Subekti,,3,2,5,4,2,3,2,4,1,20,229514
EMP101897,Vania Utama Lestari,,3,1,3,2,4,1,3,1,6,62,680545
EMP101898,Joko Candra Purnama,,2,1,2,4,1,1,2,4,4,52,694123
EMP101899,Hana Aji Maulana,,1,4,3,6,4,3,2,2,4,54,372460
EMP101900,Bella Lestari Simanjuntak,,3,1,6,6,2,2,3,3,2,39,472182
EMP101901,Julia Putra,,3,1,3,5,5,1,2,2,5,77,731862
EMP101902,Citra Anugrah Purnama,,4,2,6,6,5,3,3,2,5,54,914488
EMP101903,Kartika Fadillah Yulianto,,1,3,3,4,1,3,2,3,5,28,733124
EMP101904,Eko Subekti,,3,3,4,4,1,3,2,4,4,52,797988
EMP101905,Wulan Utama Wibowo,,1,1,6,3,5,2,2,1,4,61,828425
EMP101906,Arif Saputra,,3,1,2,4,2,1,1,2,5,108,940959
EMP101907,Fitri Fauziah,,2,2,3,4,1,2,3,3,4,36,919159
EMP101908,Adi Candra Indrawan,,3,2,4,2,3,2,2,1,6,66,268240
EMP101909,Kurnia Kusuma,,4,4,3,5,5,3,2,1,5,59,253114
EMP101910,Fitri Saputra Firmansyah,,3,3,6,4,4,3,1,1,3,36,158162
EMP101911,Lestari Ganesha Zulfikar,,3,4,1,5,2,2,2,2,2,68,108670
EMP101912,Umar Ramadhan,,4,2,4,4,1,3,1,4,5,40,583501
EMP101913,Anisa Baskara Maulida,,3,2,6,6,4,3,2,1,3,25,836469
EMP101914,Wulan Ramadhan,,2,2,2,3,1,3,1,4,1,31,252103
EMP101915,Dewi Candra Lukman,,3,4,2,1,4,3,3,4,3,62,466866
EMP101916,Adit Zulfikar Siregar,,4,4,3,1,3,2,1,2,1,91,542407
EMP101917,Bella Ginting,,3,2,4,3,4,3,2,3,3,82,113890
EMP101918,Nabila Yudhistira Pradana,,4,3,5,2,5,3,2,1,1,66,605485
EMP101919,Wulan Rachman Ginting,,1,2,4,5,1,1,3,1,2,58,515189
EMP101920,Nurlita Sinaga,,4,1,6,2,2,1,1,1,2,88,427998
EMP101921,Dian Adi Tamba,,4,4,6,5,1,2,2,2,3,13,560549
EMP101922,Bayu Mahardika Handayani,,2,2,2,2,2,2,3,1,5,71,856950
EMP101923,Vania Fadillah Mahendra,,3,2,4,2,5,3,3,2,2,14,931717
EMP101924,Dian Anggara,,2,4,2,5,3,1,1,3,4,52,360450
EMP101925,Rizka Iqbal Nugroho,,1,4,1,3,4,1,2,3,4,3,952793
EMP101926,Zahra Maulida,,3,4,5,5,3,1,3,2,4,47,189417
EMP101927,Eko Ganesha Handayani,,2,2,4,5,5,1,1,2,2,102,495048
EMP101928,Mahendra Pratomo,,3,4,5,5,1,3,3,2,6,3,121010
EMP101929,Ayunda Pratomo,,3,4,5,5,5,3,2,4,2,53,356186
EMP101930,Budi Ramadhan,,3,3,5,4,4,2,1,3,2,47,279112
EMP101931,Ayu Sinaga,,2,3,4,3,3,1,2,4,2,34,587405
EMP101932,Wahyu Saputra Fauziah,,3,3,5,4,5,1,3,3,2,84,876248
EMP101933,Dwi Lestari Lestari,,1,1,5,1,2,1,2,4,5,50,651800
EMP101934,Yoga Halim Syahputra,,2,4,4,5,5,1,1,2,3,63,367182
EMP101935,Hadi Maulida,,4,4,5,1,5,2,1,1,2,83,876704
EMP101936,Dwi Syahputra,,1,2,2,3,5,2,2,2,4,5,115709
EMP101937,Joko Anugrah Suharto,,4,1,5,1,4,2,3,2,4,84,747747
EMP101938,Oka Halim Purnama,,4,3,1,2,5,2,2,1,1,66,506060
EMP101939,Rafa Syahputra,,1,4,3,3,1,3,3,4,3,108,548105
EMP101940,Rani Sinaga,,3,1,3,4,5,3,3,3,4,109,854784
EMP101941,Hana Halim Wijaya,,1,3,2,1,5,2,2,4,2,5,207751
EMP101942,Evi Rachman Pamungkas,,2,2,6,3,1,2,1,2,1,42,936297
EMP101943,Rama Rachman Ginting,,3,3,4,4,5,1,3,3,4,71,449502
EMP101944,Dewi Utami,,3,1,4,1,2,3,1,3,5,4,368838
EMP101945,Mahendra Wibowo,,4,1,6,2,4,3,3,3,3,96,522357
EMP101946,Putri Maulida,,1,2,5,4,3,2,3,3,6,61,108026
EMP101947,Gita Lukman,,3,4,4,2,3,3,1,4,1,58,715261
EMP101948,Utami Lestari Indrawan,,2,2,5,6,1,1,2,4,3,36,955832
EMP101949,Nugroho Dharma Indrawan,,2,4,6,5,2,3,3,2,1,47,940189
EMP101950,Teguh Rachman Salsabila,,3,1,3,3,1,3,2,2,4,49,220970
EMP101951,Putri Firmansyah,,2,2,5,3,3,2,1,2,6,52,550104
EMP101952,Bayu Setiawan,,1,3,2,3,5,3,2,1,2,70,712745
EMP101953,Wulan Wijaya Ginting,,2,4,6,6,5,3,2,3,3,11,475454
EMP101954,Rizki Indrawan,,3,4,6,3,1,3,2,2,6,37,478164
EMP101955,Budi Salsabila,,2,2,2,2,2,1,1,3,5,57,723827
EMP101956,Julia Ridwan,,4,2,5,6,4,2,1,2,5,35,399138
EMP101957,Hadi Jatmiko Zulfikar,,2,2,6,5,4,2,3,3,5,74,821460
EMP101958,Hadi Utama Hidayat,,4,4,3,2,2,1,1,4,4,31,515655
EMP101959,Anisa Qolbi Fauziah,,1,1,6,3,5,3,3,2,2,88,483202
EMP101960,Kurnia Sinaga,,1,1,5,5,1,1,2,2,1,18,863299
EMP101961,Indra Kusuma Purnama,,1,3,6,2,1,3,1,3,5,55,526439
EMP101962,Rani Yudhistira Anggara,,1,3,2,3,3,2,2,4,4,61,521850
EMP101963,Zahra Mahendra,,4,1,1,2,3,1,3,4,5,52,621989
EMP101964,Joko Handayani,,4,2,1,6,3,1,2,3,6,58,420507
EMP101965,Dimas Candra Ramadhan,,4,2,2,1,5,2,1,4,2,52,870784
EMP101966,Dewi Wijaya,,2,4,1,3,5,2,3,4,1,88,665863
EMP101967,Tania Halim Zulfikar,,3,4,1,4,5,1,1,2,4,26,899491
EMP101968,Lestari Siregar,,3,3,5,1,4,1,1,2,6,24,182270
EMP101969,Budi Aji Simanjuntak,,3,4,5,4,1,3,1,1,4,44,703432
EMP101970,Rizky Hidayat,,2,4,2,1,4,2,2,2,6,87,668690
EMP101971,Utami Hasibuan,,4,3,2,5,5,1,2,1,5,48,403125
EMP101972,Evi Wijaya,,2,4,6,5,1,1,2,2,3,38,699740
EMP101973,Putri Siregar,,1,1,2,1,3,3,3,3,6,29,324933
EMP101974,Yoga Dharma Salsabila,,2,4,2,4,3,2,2,2,3,40,392195
EMP101975,Fajar Nugroho,,2,1,5,1,5,2,3,4,1,67,745319
EMP101976,Prasetyo Utami,,2,2,4,4,2,1,3,3,6,118,205334
EMP101977,Teguh Zulfikar,,1,1,6,3,1,3,3,2,6,50,782869
EMP101978,Yuni Erlangga Pratama,,3,3,2,2,5,3,1,3,4,9,786958
EMP101979,Prasetyo Pramudita Saputra,,3,4,5,3,3,3,1,3,5,37,941332
EMP101980,Valdo Ganesha Handayani,,1,4,2,6,2,2,1,1,2,81,560544
EMP101981,Novi Aji Suharto,,3,2,6,4,3,1,1,4,4,89,812259
EMP101982,Joko Santoso,,3,2,6,6,3,1,3,4,3,53,981696
EMP101983,Dinda Qolbi Fauziah,,4,3,6,5,4,3,1,3,2,86,211945
EMP101984,Putri Utami,,3,2,2,6,2,3,3,4,4,57,164699
EMP101985,Dwi Kusuma,,2,4,2,6,5,1,1,4,5,31,463869
EMP101986,Wahyu Pratomo,,2,3,3,3,1,3,1,2,4,7,889823
EMP101987,Ahmad Herlambang,,4,4,6,3,4,1,3,3,2,77,462437
EMP101988,Wulan Tri Pratama,,2,2,3,5,5,3,3,3,3,33,919916
EMP101989,Gita Tri Gunawan,,4,1,4,5,1,1,1,2,1,27,897663
EMP101990,Adi Subekti,,2,3,3,4,2,2,2,3,3,53,644792
EMP101991,Dian Erlangga Yulianto,,3,1,6,5,1,3,2,1,1,37,180750
EMP101992,Maya Anugrah Hasibuan,,2,4,6,5,5,2,1,3,1,42,505313
EMP101993,Rani Utama Simanjuntak,,2,4,6,3,4,2,1,2,6,24,439432
EMP101994,Rani Indrawan,,4,4,6,2,5,1,2,1,4,14,856308
EMP101995,Utami Kusuma Hidayat,,4,4,5,2,2,1,2,3,3,50,791731
EMP101996,Adit Maulana,,4,2,2,5,1,2,3,2,1,53,361572
EMP101997,Satya Halim Putra,,1,3,1,4,3,3,2,4,4,16,465240
EMP101998,Kurnia Subekti,,3,3,5,5,5,3,1,1,1,64,577048
EMP101999,Adit Mahendra,,1,4,2,6,5,3,1,2,1,58,432959
